text,label
Lofer mp,1
Which type stay bro😢,0
Ayogya sullibele idhu consitution pera sarkar . Yaru hindhu virodigalilla..nimmanthavarge muslim pera sarkar anisuthe... Nivu mathadodella consitution virudhavagiye ..ninge vadhu ollagade hakbeku .. .,1
Varna vyavasthe sariyagi thilkolde jathi paddathi madkondidare mathe yaro obbaru enadru hosadagi thandre avrde ennodu jathi madi spardhe madkondu kothirthare,0
Avn makakke Mett Nalli haki heltane avne 😂 first Kannada kaliyappa Mohammad gajni,1
ಜೈಭೀಮ್ 👍👍👍👍👍👍,0
"ಹಿಂದೂ ಹುಲಿಗಳು ಇದ್ದರೆ
ಆದರೆ ಯತ್ನಾಳ್ ಹಿಂದೂ ಇಲಿ ಹೆಗ್ಗಣ 😮😮",1
ಸಿಂಹದ. ಮರಿ... ಯತ್ನಾಳ್... ಸರ್... 🙏🙏🙏👏👏👏👌👌👌qq💐💐💐,0
Jathi tholagali. Yellarum Gowravadinda Balona uddaravagona.,0
ಅದು ಸಾಬರ್ ಪಕ್ಷ,1
420 congie nan makallu,1
ಅರುಣ್ ಸೂಳೆಮಗನೇ,1
Jai Yatnal 🚩🚩,0
"ಜೈ ಶ್ರೀರಾಮ, ಜೈ ಮೋದಿ, ಜೈ ಬಿಜೆಪಿ, ಜೈ ಪ್ರತಾಪ್ ಸಿಂಹ 🚩🚩🚩🚩🚩🚩",0
ನಿಜಕ್ಕೂ ಅದ್ಭುತ ಮಾತುಗಳು....ಮತ್ತು  ಪ್ರತಿಯೊಬ್ಬರೂ ತಿಳಿದುಕೊಳ್ಳಲೇಬೇಕಾದ...ವಿಚಾರ...ಇಂತಹ  ಸರಳ ಮತ್ತು ವಿಶ್ವ ಮಾನವ ಚಿಂತನೆ...ಇಂದಿನ ಮಕ್ಕಳು ಮತ್ತು ಯುವಜನತೆಗೆ ತುಂಬಾನೆ ಅಗತ್ಯ ಮತ್ತು ಅನಿವಾರ್ಯವಾಗಿದೆ....ನಿಮ್ಮಂತ ಪತ್ರಕರ್ತರು...ಮತ್ತು  ಪ್ರತಿಯೊಬ್ಬ ಭಾರತೀಯ .ಮನಸ್ಸು ಮಾಡಿದರೆ ಮಾತ್ರ ಖಂಡಿತವಾಗಿಯೂ ಈ ಜಾತಿ ಎಂಬ ಭೂತವನ್ನ ಮತ್ತೆ ಅದರ ಬೇರನ್ನ ಕಿತ್ತು  ಹಾಕಲು ಸಾಧ್ಯ.....ಅಮರ್ ಸರ್ ತುಂಬಾ ತುಂಬಾ ಧನ್ಯವಾದಗಳು.....,0
"Nammadu ondu maatu 
MUSLIM janakke neevu eshte helidru elladralli dharma tagondu barodu ...Adar bagge kelidri matter na ellilligo tagondu hogodu
Ex :- UTA ayta anta kelidre naanu maadidde aadre Modiji permission kottilla, badavarige uta sikkilla anta heltare keliddu bittu ella berede maatu aadtare",1
ಈ ಜನ್ಮಕ್ಕೆ ಭಾರತದಲ್ಲಿ ಜಾತಿ ಹೆಸರಿನಲ್ಲಿ ಬದುಕುತ್ತಿರುವ ಜನರ ತಲೆಮಾರಿನವರು ಸತ್ತರೂ ಭಾರತದಿಂದ ಈ ಜಾತಿ ಎನ್ನುವ ವೈರಸ್‌ ಸಾಯುವುದಿಲ್ಲ.,0
Super sir🙏🔥,0
 @mdsharifshahidk5873  ide Ning ideya,0
"ಕಷ್ಟಕ್ಕೆ ಸಹಾಯ ವಾಗಲೆಂದು ಸಹಾಯ ಮಾಡುವವರಿಗೆ, ಅವಮಾನವಾಗುವಂತೆ ನಡೆದು ಕೊಳ್ಳುವದು, ಕಷ್ಟಕ್ಕೆ ದುಡುವ ಪ್ರವೃತಿ ಮೊದಲು ಹೋಗಬೇಕು.",0
ಇದರಿಂದ ಇನ್ನು ಅತಿ ಹೆಚ್ಚು ಅಟ್ರಾಸೀಟಿ ಕೆಸ್ ದಾಖಲಾಗುತ್ತವೆ. ಸುಳ್ಳು ಕೆಸ್ ಜಾಸ್ತಿ ಆಗ್ತವೆ..,0
ಶ್ರೀ ಕೃಷ್ಣ ಹೇಳಿದಾಗೆ ಈ ಪ್ರಪಂಚದಲ್ಲಿ ಯಾವ ಜಾತಿ ಇಲ್ಲ ದೇವರಿಗಿಂತಲೂ ನಾವು ದೊಡ್ಡವರಲ್ಲ ನಿಜವಾದ ಒಳ್ಳೆತನಕ್ಕೆ ಜ್ಞಾನಕ್ಕೆ ಪ್ರೀತಿಗೆ ಕರುಣೆಗೆ ಈ ಭೂಮಿಯಲ್ಲಿ ಜಾಗವಿದೆ 🙏🙏,0
"ಜಾತಿ ಎಂಬುವುದು ಆರ್ಥಿಕವಾಗಿ ಹಿಂದಳಿದವರು ಹಾಗೂ ಕಾಡಿನಲ್ಲಿ 
ವಾಸ ಅತವಾ ಅನಾಗರಿಕರು ಎಂದು ಹೆಳಬವುದು 
ಉಳ್ಳವರು ಬಡವರನ್ನು 
ಹೀನಾಯವಾಗಿ  ಕಂಡಿರುವುದು
ಹಾಗೂ ಅವರನ್ನು  ತಿಳಿದಿರುವುದು
ತಿಳುವಳಿಕೆ ಚುರುಕು 
ಬುದ್ದಿವುಳ ವರು ಬಲಾಢ್ಯರು, ಉತ್ತ ಮರು ಬುದ್ಧಿಶಕ್ತಿ  ತಿಳುವಳಿಕೆ ಯೋಚನಶಕ್ತಿ ವುಳವರು ಉತ್ತಮ ಜಾತಿ ಅದರು 
ಆರ್ಥಿಕವಾಗಿ,  ಯೋಚನಾಶಕ್ತಿ ಕಡಿಮೆ ಇರುವವರು  ಹಿನಜಾತಿ. ಆದರು ಹಾಗೆಯೇ ಮೂಡುವರೆದರು shart  ಆಗಿ ತಿಳಿಸಲಾಗಿದೆ.  ನಮಸ್ತೆ ಸ್ವಾಮಿ",0
ಇವಾಗಲು ಕಾಲ ಮಿಂಚಿಲ್ಲ  ಜಾತಿ ಬಿಟ್ಟು ಒಂದಾಗಬೇಕು ಒಂದಾರೆ ಹಿಂದೂಗಳನ್ನು ಯಾರು ಮುಟ್ಟಿಲು ಸಾಧ್ಯವಾಗುವುದಿಲ್ಲ,0
Sullibele nin en madiddiya namma rajyakke,0
❤ಜೈ ಸಂವಿಧಾನ ಜೈ ಭೀಮ್ ❤ ನ್ಯಾಯ ಜೀವಂತ ಇದೆ.ಸತ್ಯ ಮೇವ ಜಯತೇ.,0
"Avru enu madidru antha saha tilidukolli modalu ,e teerpu ondhu thara eka paksha nirdhara agidhe sari illa teerpu ,sullu case dakalu madthre en mele aste",1
Jai Modi Jai Sulibeli,1
Chapli Thakudu vaaditivi nammanna muttidare be careful 😡 naam hijab respect women,1
Howda nodu thamma ninge goth agutte en tharthare  Antha,0
"ನಿಮ್ಮ ಮನಸು ಅಂತರಂಗದಲ್ಲಿ ಸ್ವಚ್ಚತೆ ಇದ್ದರೆ,ಮಹಾತ್ಮ ಬಸವಣ್ಣ ನವರನ್ನು ಕೊಟ್ಟ ಸಮಾನತೆಯ ವಚನ ಹೇಳಿ ನೋಡೋಣಾ,?",0
E nan maklige NIV ene helidru artha agalla bidi sumne nim time west madkothiraaa,1
ಅಣ್ಣ ನಿಮ್ ಅಂಥವರು ಸಿಎಂ ಆಗ್ಬೇಕು🙏👌🙏,0
Nim appanda bharata sulebail baili,0
​ @gireesha4811 😂😅,0
"ಚಕ್ರವರ್ತಿ ಶೂಲಿಬೆಲೆಯವರೇ, ಬಿಜೆಪಿಯಲ್ಲಿ ಸ್ತ್ರೀ ಸಂಗ ಮಾಡಿ ಅದು ಬಯಲಾಗಬಾರದು ಅಂತ ಕೋರ್ಟಿನಿಂದ ಸ್ಟ್ರೆ ಆರ್ಡರ್ ತಂದ ಮೂವರು ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿಗಳು, ಹನ್ನೆರಡು ಜನ MLA ಗಳು ಇವರ ಬಗ್ಗೆ ಜನರಿಗೆ ತಿಳಿಸಿ, ನೀವು ಜಾತ್ಯತೀತರಾಗಿ ಪಕ್ಷಪಾತಿ ಯಾಗಬೇಡಿ",1
Loafer Cast ban madidare sariyada dariyalli nedithate,1
howdu sabru bandmele Ella halagide,1
"Matadok agade ododnalla nim leader,😁😁",1
"ಇವತ್ತಿನ  ನೋಡು ಪಾ ಪ್ರತಾಪ .
I am proud be indian muslim.",0
"Eee charche janaralli shanthi kadaduththe.
Suddi madhyamadavaru suddi bittharisi.
Nimage suddi koduva kashta nodi navu suddi channelgalannu thegesiddeve.
Heege munduvarase,nimma suddi madhyamadavaru moolegumpaguththeri.
Neevu yechchethukondu badalagi",0
Hindu darm onde jati agabeku avge balistaragoke sadya,0
" @bharatnaik9891  
Nin kunde",1
ನೀವು ಹೇಳಿದ್ರಲ್ಲ ಅವೆಲ್ಲ ಯಾರು ನೋಡುವುದಿಲ್ಲ  ಬರೀ reservation ಬಗ್ಗೆ ನೇ ಮಾತ್ರ ಮಾತನಾಡುತ್ತಾರೇ,0
Le anchor modlu ellavannu tilko le,0
Sir mama deshada history bage tilkotidre raktha kudiute astu sarvanasha madidare e mughalaru nan deshana.,1
Nin manege beki adre nin sumne erthida swamy,0
Bitti Bhagya Aasege vote ako Hindugale Hindu Dharma nashakke desha Islamic madlikke kaarana Aagtiddare ....,1
". ಬಾಬಾ ಸಾಹೇಬ ಅಂಬೇಡ್ಕರ್ ಜಾತಿ ವ್ಯವಸ್ಥೆ ವಿರುದ್ದ ಸಾಕಷ್ಟು ಹೋರಾಟ ಮಾಡಿದ್ದರು ಜಾತಿ ವ್ಯವಸ್ಥೆ ದೇಶದಲ್ಲಿ ದೂರವಾಗದೆ ಇರಲು ಮುಖ್ಯ ಕಾರಣ  ಮನುಷ್ಯನ ಕೆಟ್ಟ ಮನಸ್ಥಿತಿ ಸ್ವಾರ್ಥ, ಮೂಡನಂಬಿಕೆ, ಅವೈಜ್ಞಾನಕ ಆಚರಣೆ. ಮನುವಾದಿಗಳ ಧೋರಣೆ. ಅನಕ್ಷರತೇ.",0
Election bandidde Hindu Muslim war Start agatade edu nam bjp janaran😃😃😃😃😄😄😄😉😍😍😍😍😍,1
ನಮ್ಮ ಮಠಗಳ ಸ್ವಾಮೀಜಿಗಳು ಭೇದಭಾವ ಮಾಡದೆ ಎಲ್ಲರೂ ಒಗ್ಗಟ್ಟಾಗಿ ನಮ್ಮ ದೇಶದಲ್ಲಿ ಆಗುತ್ತಿರುವ ಅನ್ಯಾಯಗಳನ್ನು ಜನರಿಗೆ ವಿವರಿಸುತ್ತಾ ನಾವೆಲ್ಲರೂ ಒಂದೇ ಎಂದು ಮತ್ತು ಇದನ್ನು ಚುನಾವಣೆ ಗಳ ಸಮಯದಲ್ಲಿ ತೋರಿಸಬೇಕು ಎಂದು ಜನರಿಗೆ ವಿವರಿಸುತ್ತಾ ಪ್ರಚಾರ ಸಭೆ ಗಳನ್ನು ತಪ್ಪದೇ ಮಾಡಬೇಕು.ಇಲ್ಲದಿದ್ದಲ್ಲಿ ನಮ್ಮ ಮುಂದಿನ ಜನರು ತೀವ್ರ ಸಂಕಷ್ಟ ಗಳನ್ನು ಮತ್ತೇ ಅನುಭವಿಸ ಬೇಕಾಗುತ್ತದೆ.ನನ್ನ ಪ್ರೀತಿಯ ಜನರೇ ಎಚ್ಚರ -  - ಎಚ್ಚರ - - ಎಚ್ಚರ.,0
"Sir avaravar jathi avarige sresta adannu mathadokke yarindanu sadya illa.adre ambedker madirodu samvidhana channagidiya, yaru samvidhana madabekagirodu? Videshigarathra lanchagàlu thakondu videshi kanunugalige videshi mathagalige avarige bekaddannu avara maneyalli kulithu barkondare adu samvidhana engagutte?Avattina dinagalalli yalla jathigalige idda kadu kastane bere, adre forrine education madiro Avani badavaru,vishyapoorithavada kattali gaddegalu thindiro avaru savukarara?adannu kelidavaramele atrasiti kesugalu Aki enquari kuda illade jailige akiddare,yesto Jana sullu kesugalinda jailuvasa madiddare,ivattigeu aderithi sullu kesugalu madthane iddare.kanunu thiddupadi samvidhama madodu Mula bharathiya sanathana Hindu raithajanaprajegalu act,go,samithige oppige madabeku.adaralli arharu yaru,anarharu yaru antha we Modalu yeliddini.adre samvidhana sari illa. Namage samvidhana krhutha yugada kaladalli barediddare adu baghavathgitha.ambedker baredirodu deshyadalli vivadagalannu madokke Videshigarinda lanchagàlu thakondu, adannu kelidavaramele sullu kesugalu madodu samvidhana rachane makondiddare.deshya uddarakke Alla.yelodu jasthi ide yalla tipe madokke agalla.dairectogi bekadare yalla yelthini,yalla prasnegalu uttara yelthini,nanna prasnegalige uttarakodi.",0
ರಾಜ್ಹಾಕ್ ಫಕ್ b...... ವ್ಯ,1
Well said ..casteism should be kicked out from our country....ಜಾತಿ ಬೇದ ಮಾಡೊರನ್ನ....ಗಲ್ಲಿಗೆ ಎರಿಸಬೇಕು....,1
Curect agi helidri,0
Bhavya alla evalu Begum...🐷🐖,1
Hucchu yatnal bhashanada  abbara alla bhashanada gobbara ee yettu baayi tegedre  gobbarane irodu bayalli😂😂,1
Le ninapana asti Ala Adu nanu vondu Muslims Nan friends 99 Hindus Nan Yavatu darmada vishaya mathadila kelavu vote goskara divide madabedi 😢.yaru dharma anta Antaro avru Desha development madaka sadyane illa,0
Time West (ಮೊದಲು ನಾನು ಭಾರತೀಯ ಕೊನೆಯದಾಗಿ ನಾನು ಭಾರತೀಯ)...🇮🇳🇮🇳🇮🇳📚📚🌷,0
Ajjanighe  arulumarulu 😀,1
ಸುಳ್ಳಿಗೆ ಹುಟ್ಟಿದ ಮಗ ಇವ,0
ಕಚಡಾ ಕಾಂಗ್ರೆಸ್ಗಳು,0
Donghi magha usarwalli ninu 😂😂😂😂😂,1
Le bolimagne first yavaga yav yearralli hagide anta bevarsi nan magne ninge narakadallu shikshe hagutte yanjalu nai,1
ಸರ್ ಮುಸ್ಲಿಂ ಬಾಂಧವರು ಸಮಾಜಕ್ಕಾಗಿ ಯಾವ ಯಾವ ಸೇವೆಗಳು ಮಾಡ್ತಾ ಇದ್ದಾರೆ.,0
ಹೌದ ಗಂಡಸ ನಮ್ಮ ಮುತ್ತಾಲಿಕ,1
Draupadi murmu avranna Ayodhya devaalaya samsthaapanege yaake invite maadilla Mohan bhagawatar sir??? Alli caste enu addi barlilla thaane??,1
Le appa bidanna saku,0
Avaru school  college gi full uniform haaki barthari  🤗,0
ಯಾಕೆ ನೀನಗೇನಾದರೂ ಬುರ್ಕಾ ಹಾಕು ಅಂದ್ರಾ 🤣,1
Dalitharu eegalu Saha yesto halligalalli husirugatti badukuva paristhiti ede ee ondu case enda matte jeeva bandanthagide,1
Newu newsu maduwudu yawa jatege newu news mdutera🎉,0
ಮುನಿರತ್ನಂ ನಾಯ್ಡುನು ನೇಣಿಗೆ ಹಾಕಿ.,1
ಭೂಗಳ್ಳ ವಾಕ್ಫ್ ಸಂಸ್ಥೆ ರದ್ದಾಗಬೇಕು,0
ರಾಜಕೀಯ ಮಾಡಲ್ಲ ಅಂತ ಹೇಳಿ ಪೂರ್ತಿ ರಾಜಕೀಯನೇ ಮಾತಾಡ್ತಾ ಇದ್ಯಲ್ಲಾ ಜಮ್ಲ ರಾಜ,1
Le sulibele.. BJP duddu kotre ninge jeevana... Swantha dudidu badaku....,1
Kannada maathadu illa english nalle correct aag type maadu..  First neenu correct aag tilko aamele comment maadu,1
ಈ ಸಿದ್ದರಾಮಯ್ಯ ಯಾರಿಗಿ ಹುಟ್ಟಿದನೋ,1
bava olle matu,0
ಸೈಕೋ ಸುಲಿ ಬೆಲೆಗೆ ಚಿಕಿತ್ಸೆ ನೀಡಲು ಸಹಾಯ ಮಾಡಿ😂,1
ಒಳ್ಳೆಯ ಬೆಳವಣಿಗೆ ಜೈ ಭೀಮ್,0
ಗಾಂಧೀಜಿಯನ್ನು ಕೊಂದವರಿಂದ ಬರಿ ಸುಳ್ಳು ಸೃಷ್ಟಿ ಹೊರತು ಏನು ಸಾಧನೆ ಇಲ್ಲಾ ಇವರ ಬಾಯಲ್ಲಿ ಅಭಿವೃದ್ಧಿ ಮಾತು ಬರಲ್ಲ ಇವರ ಬಾಯಲ್ಲಿ ಮುಸಲ್ಮಾನ್ ರಾಮ್ ಪಾಕಿಸ್ತಾನ ಈ ಮೂರು ನಾಮ ಬಿಟ್ಟರೆ ಏನು ಇಲ್ಲಾ 😂,1
 @omkarmurthy8423  ಯಾಕೋ ಅಣ್ಣಾ ಹಂದಿ ಚಿತ್ರ ಹಾಕೊಂಡಿ,0
"ಜಾತಿಗೆ ಬೆಂಕಿ ಹಚ್ಚಿದವರು ಭಗವಾನ್ ಬುದ್ಧರು , ಬಸವಾದಿ ಶರಣರು. ಭಾರತದ ಸಂಸ್ಕೃತಿ , ವೇದ , ಉಪನಿಷದ ಅಂತಾ ಬೊಬ್ಬೆ  ಹೊಡೆದವರು ಅಸ್ಪೃಶ್ಯತೆ ಬದ್ದಲ್ಲ ಏನು ಹೇಳುತ್ತಾರೆ . ವರ್ಣಾಶ್ರಮ ಜ್ಞಾನವೇ ಅಥವಾ ಅಜ್ಞಾನವೋ . ಸಾವಿರಾರು ವರ್ಷಗಳಿಂದ ಕೀಳು ಜಾತಿಯವರಂತ  ಸಾಕಷ್ಟು ಮನಸ್ಸಿಗೆ ನೋವನ್ನುಂಟು ಮಾಡುತ್ತ ಬಂದ್ರಲ್ಲ  ಆ ದುಷ್ಟ  ಬುದ್ಧಿಗೆ  ಏನಂತೀರಾ. ಅದನ್ನೇ ಅವರು ಜ್ಞಾನ,  ಬುದ್ಧಿ ಅಂದರು. ಆದರೆ ಅದು ಕೋಡಿ ಬುದ್ಧಿ . ಈಗ ಮೋಹನ್ ಭಾಗವತ್ ರದು ಹೊಸ ಒರೆಸಿ. ಮೋಹನ್ ಭಾಗವತ್ ಒಬ್ಬ ಉಸುರೊಳ್ಳಿ . ಈಗ ಬಿಜೆಪಿ ಸೋಲುಬಹುದು ಅಂತಾ ಸಂಶಯ ಬಂದಿರಬಹುದು . ಈಗ ಭಾಗವರದು ಹೊಸ ಗಿಮ್ಮಿಕ್. ಇವರನ್ನು ನಂಬಬೇಕೇ .ನಂಬಲೇ ಬಾರದು . ಕಾರಣ
ಇಷ್ಟೇ ವಿಪ್ರರು ನುಡಿದಂತೆ ನಡೆಯರು. ಭಾಗವತ ಮಾತಿಗೆ
 ಕವಡೆ ಕಿಮ್ಮತ್ತು ಕೊಡಬಾರದು . ಬ್ರಾಹ್ಮಣ ಕ್ಷೇತ್ರೀಯ ಹೆಣ್ಣು ಮಕ್ಕಳಿಗೆ ಉಪನಯನ ಇಲ್ಲ. ಯಾಕೆ . ಜನ್ಮನಾ ಜಾಯತೆ ಶೂದ್ರಾ ಕರ್ಮಣಾ ದ್ವಿಜ ಉಚ್ಚತೆ  .ಉಪನಯನ ಆಗದ ಹೆಣ್ಣು ಮಕ್ಕಳು ಶೂದ್ರರೇ. ಏನಂತೀರಿ ಭಾಗವತರೇ",1
ನಾನು ಒಬ್ಬ ದಲಿತ ಅದ್ರೆ ನಾನು ಹಿಂದೂ ಧರ್ಮದಲ್ಲಿ ಹುಟ್ಟಿರೋದು,1
Super sir 🙏🙏🙏 edu mundu varibeku,0
ಬೆಣ್ಣೆ ಅಂತೆ ಮಾತಡಿ ಬಾಂಬ್ ಹಾಕೋದು ಇವರ ಮದರಾಸ್ ಶಿಕ್ಷಣ 😂😂,1
"ಒಂದೇ ದೇಶ,ಒಂದೇ ಕಾನೂನು...
ಜಾತಿ ಧರ್ಮ ತೆಗೆದು ಮೆರಿಟ್ ಆಧಾರದ ಮೇಲೆ..
ತರುವ ಪ್ರಯತ್ನ ಮಾಡಿ ಏಕೆಂದರೆ ನಿಮ್ಮದೇ ಸರ್ಕಾರ ರಾಜ್ಯ ಮತ್ತು ಕೇಂದ್ರ ಸರ್ಕಾರ ಇರುವಾಗ ಮಾಡಿ ಜಾಣ, ಬುದ್ದಿವಂತ ಸಂಸದ ಪ್ರತಾಪ್ ಸಿಂಹ
.......",0
Pakka public TV BJP channel loafer galu BJP channel public TV jhalara Nan maklu 😡😡,1
"100 %  ನಿಜ
 ಜಾತಿ ವ್ಯವಸ್ಥೆಗಿಂತ ಮತ್ತೊಂದು ಭ್ರಷ್ಟಾಚಾರ ಬೇರೊಂದಿಲ್ಲ",0
Sulle maga ivanow,1
Yene agali  Jai Hindu aste Hindustan nali Hindus martene kingmaker 👑 yela Muslim people’s naa Pakistan ge kalsi  yava muslims beda Nama Bharatha dhali enough....Jai sriram 🚩,1
ಏನು ಮಾತು ಸರ್ ?,0
ಜೈ BRP🙏🏿,0
"ಸಾಮಾಜಿಕ ಬದಲಾವಣೆಗೇ 
ಧಾರ್ಮಿಕ ಹಾಗೂ ರಾಜಕೀಯ ಬದಲಾವಣೆ ಅವಶ್ಯಕತೆ ಇದೆ.",0
ಸೂಳೆಮಕ್ಕಳು ಗೆ ಮರಣ ಶಿಕ್ಷೇ ಹಾಕಬೇಕು,1
ಮುಜರಾಯಿ ದೇವಾಲಯಗಳ ಹುಂಡಿಗೆ ಹಣ ಹಾಕಬೇಡಿ . ಕಾಶ್ಮೀರ ಕ್ಕೆ ಪ್ರವಾಸ ಹೋಗುವುದನ್ನು ನಿಲ್ಲಿಸಿ.,0
100% sathya,0
ಕಾಂಗ್ರೆಸ್ ಕಾರಣ,0
"ಜಾತಿಯನ್ನು ಸುಡಲೇಬೇಕು, ಅಂಬೇಡ್ಕರ ನಿಜ ಹೇಳುತ್ತಿದ್ದಾರೆ. ಜಾತಿಗೆ ಮೂಲ ಕಾರಣ ಮನು ಸ್ಮೃತಿಯ ಚಾತುರ್ವರ್ಣ ತಾನೆ?
ಬ್ರಾಹ್ಮಣ, ವೀರಶೈವ ಮಠಗಳ ಜಗದ್ಗುರುಗಳು, ಮುಖ್ಯಸ್ಥರು ಮುಂದಾಳತ್ವ ವಹಿಸಿಕೊಂಡು ಚಾತುರ್ವರ್ಣ ಪಧ್ಧತಿಗೆ ಧಿಕ್ಕಾರ ಹೇಳಬೇಕು. ಇದನ್ನೊಂದು ಚಳುವಳಿ ರೀತಿ ಕಾರ್ಯಕ್ರಮ ಹಾಕಿಕೊಂಡು ಜಾತಿ ನಿರ್ಮೂಲನೆಗೆ ಶ್ರಮಿಸಬೇಕು. 
ಎಲ್ಲಾ ಬ್ರಾಹ್ಮಣ, ವೀರಶೈವ/ಲಿಂಗಾಯತ ಮಠಗಳಿಗೆ ಈ ಜೇತಿಯವರನ್ನು ಹೊರತುಪಡಿಸಿ ಉಳಿದ ಜಾತಿಯವರನ್ನು ಜಗದ್ಗುರುಗಳನ್ನಾಗಿ ನೇಮಿಸಲು ಕ್ರಮ ತೆಗೆದುಕೊಳ್ಳಬೇಕು.",1
"ಹೆಗಡೇವಾರ್.ಸಾವರ್ಕರ್.ಗೊಲ್ವಾಲ್ಕರ್.
ದೇಶದ ಮೊದಲ ಮನುವಾದಿಗಳು.ಇದನ್ನ ಪ್ರತಿ ಭಾರತೀಯರು ಒಪ್ಪಲೇಬೇಕಾದ ಸತ್ಯ.ಸಾರ್",0
All' over India cover by islamic traadions. Next Hindus minoritous in Karnataka.,1
BJP party bucket chakra hi well not give you ticket u understand idiot baala bich beda jaasthi,1
First nina name change madukolpa.sriramana bhaktha hanumatha.le first nina dharma gowravisu.nama manne tayyige harakslu seerey.pakda manne tayyige jarathari seerey.,1
ಪರಿಶಿಷ್ಟ ಜಾತಿಗಳ ಮೇಲೆ ದೌರ್ಜನ್ಯ ನಡೆಯುತ್ತಿದೆ ಕಾನೂನು ಕೈ ಕ್ರಮ ಗೊಳ್ಳಬೇಕು ನಿಮ್ಮ ಮಾತು ಕೇಳಿ ತುಂಬಾ ಸಂತೋಷವಾಯಿತು ಅರ್ಥಪೂರ್ಣವಾಗಿದೆ ಸತ್ಯ ಇದು ಜೈ ಭೀಮ್ ಬಾಬು ಜಗಜೀವನ ರಾಮ್,0
"Sir   Amar. nimage. Dhanyavadsgalu. Nange. 62 varusa. . Nanna mahana. Vaisi. Iraha 29:09 adu,   he vasisinale.  Istondu. Thikivalike.  Kodutjaidira. Nimage.  Anantha. Dhanyiyavadagwlu",0
ಯತ್ನಾಳ್ ಹಿಂದೂ ಗಳ್ಳ ನಾಯಿ😅,1
Missail madida A K Kalam yawaga hindu adru...sir ..he is great he is not hindu not muslim but great Indian,0
​ @Shekar-c4k ನೀನೊಬ್ಬ ಶೆಂಡ್ 😂😂😂😂👆🏻👆🏻👆🏻👆🏻👆🏻👆🏻,1
ಇವನೂ ಸಾಬ್ರಿಗೆ ಹುಟ್ಟಿದ್ದಾನೆ ಅನ್ಸುತ್ತೆ ಅವ್ರ ಹೆಸರು yettidale ಇರಲ್ಲ daily,0
ಬಟ್ರಿಗೆ ಜಾತಿ ಜಾತಿ ಅಂತ ಸಾಯತರೆ ಆದರೆ ಭಟ್ಟರಿಗೆ ಮಾಜಮಾಡೋಕೆ ದಲಿತರ ಹೆಂಗಸರೇ ಆಗಬೇಕು. ಆದರೂ ನಾವು ಶ್ರೇಷ್ಟ ಅಂತಾರೆ,1
ಇವನು ದುಡ್ಡಿಗಾಗಿ ಬಿಜೆಪಿ ಅವರ ತಿಕ ಬೇಕಾದರೂ ನೆಕ್ಕುತ್ತನೆ,1
Jammer tunne unno bolimagne,1
Sabka Saath Sabka Vinaash 😂😂 thu nim janmak nalayak sullu heli heli desha ne looti madi bitru,1
Bjp ge ವೋಟ್ ಹಾಕುವ ಮೂರ್ಖರೆ ಹೆಚ್ಚರ,1
Jai Pratap simma mudina gruhamantri,0
ನಿನ್ನ ಮನೆಗೆ ಬೆಂಕಿ ಬಿದ್ದಿದ್ದರೆ ನೀನು ಸುಮ್ನೆ ಇರುತಿದ್ಯ,0
ಜೈ ಖರ್ಗೆ ಜೀ,0
"ನಿಜ ..ಭಾರತೀಯರೆಲ್ಲರೂ ಸ್ವಾತಂತ್ರ್ಯ ಕ್ಕಾಗಿ ಹೋರಾಡುತ್ತಿದ್ದರೆ ಭಾರತ ದಲ್ಲಿದ್ದ  ತುರಕರೆಲ್ಲರೂ     ಟರ್ಕಿ ದೇಶದ ಖಲೀಫನಿಗಾಗಿ ಖಿಲಾಫತ್ ಚಳವಳಿ ಮಾಡಿ ಕೊಂಡಿದ್ದರು....
ತಾಯಿ ನಾಡಿನ ಮೇಲಿನ ನಿಷ್ಠೆ ಗಿಂತ ಇಸ್ಲಾಂ ಪ್ರೀತಿ ದೊಡ್ಡದು ಈ ಮುಸ್ಲಿಂ ರಿಗೆ ..
 ಹೈದರಾಲಿ ಹಾಗೂ ಟಿಪ್ಪು ಕೂಡ ಬ್ರಿಟೀಷ್ ರಂತೆ ಪರಕೀಯ ದಾಳಿ ಕೋರರೇ..",1
​ @manojnnayak1387 nalayak nayak suley magane hogi hako atrocity case nan mele bevarsi,1
 @boregowda7343  nin ammun dengaa,1
Misalayi kittu bisaki yalla sariyagutte,0
Ni yarige huttdii  na yarige huttidavee,0
Sir kalavu sabaruge hutiruva sulemakalu congress ge vote Madthare siddaramullkhan hutirebeku sullemakalu,1
ನಾವು...ಭಾರತೀಯರು...ಓಂದೆ!!!! ಗಾಂಧಿಯವರು  ಹೇಳಿರುವುದು ಈಶ್ವರ್ ಅಲ್ಲಾ ತೇರೆ ನಾಮ್.....ನೆನಪಿರಲಿ.,0
Kai Hindu power man yatanala 💯💯💯💯💐💐💐💐💪💪💪💪💪💪👌👌👌👌👌jai Panchamashali,0
ಅಂದ್ರೆ ಮತಾಂತರ ಆದವರು 😆😆,1
Badiger sir nivuu sariyagi kelidira prashne,0
NIV yak job bagge nirudyoiguddu bagge mathadthilla yak sir baduvrigella anyaya madthira tumba Jana kashta dalliddare avruna nodi bidi jaathi vyavasthe bidi,0
Gorament davare madodu edu yell jathi annodu ell andra rajakiya agall nodi 🤦‍♂️,0
